ASpace_ID,Names,Authority_ID,Source,Name_Recon,uri
293,"Albers, Anni",no2007050246,lcnaf,"Albers, Anni",http://id.loc.gov/authorities/names/n80063365
1844,"Bayer, Herbert",,lcnaf,"Bayer, Herbert",http://id.loc.gov/authorities/names/n80078038
1855,"Clemens, Roman",,lcnaf,"Clemens, Roman",http://id.loc.gov/authorities/names/n93042014
4382,"Eisenstein, Sergei, 1898-1948",,library of congress name authority file,"Eisenstein, Sergei, 1898-1948",http://id.loc.gov/authorities/names/n79006562
4383,"Frampton, Hollis, 1936-1984",,library of congress name authority file,"Frampton, Hollis, 1936-1984",http://id.loc.gov/authorities/names/n81015232
4384,"Deren, Maya",,library of congress name authority file,"Deren, Maya",http://id.loc.gov/authorities/names/n83179417
4724,"Pearlman, Judith",no95023269,lcnaf,"Pearlman, Judith",http://id.loc.gov/authorities/names/no95023269
4725,"Allner, W. H. (Walter H.), 1909-2006",no2005050639,lcnaf,"Allner, W. H. (Walter H.), 1909-2006",http://id.loc.gov/authorities/names/no2005050639
4726,"Feininger, T. Lux",n81098879,lcnaf,"Feininger, T. Lux",http://id.loc.gov/authorities/names/n81098879
4728,"Gropius, Ise",n86143215,lcnaf,"Gropius, Ise",http://id.loc.gov/authorities/names/n86143215
4729,"Muche, Georg, 1895-1987",n85043768,lcnaf,"Muche, Georg, 1895-1987",http://id.loc.gov/authorities/names/n85043768
4730,"Nerdinger, Winfried",n82018298,lcnaf,"Nerdinger, Winfried",http://id.loc.gov/authorities/names/n82018298
4731,"Püschel, Konrad, 1907-",n98017079,lcnaf,"Püschel, Konrad, 1907-",http://id.loc.gov/authorities/names/n98017079
4732,"Stölzl, Gunta, 1897-1983",n87949471,library of congress name authority file,"Stölzl, Gunta, 1897-1983",http://id.loc.gov/authorities/names/n87949471
4733,"Weininger, Andor, 1899-1986",nr91022623,library of congress name authority file,"Weininger, Andor, 1899-1986",http://id.loc.gov/authorities/names/nr91022623
4734,"Weininger, Eva Fernbach, 1903-2007",n00006828,library of congress name authority file,"Weininger, Eva Fernbach, 1903-2007",http://id.loc.gov/authorities/names/n00006828
5350,Voigt,,,Voigt,http://id.loc.gov/authorities/names/n85286149
5358,"Sevruguin, Antoin, 1851-1933","Sevruguin, Antoin",lcnaf,"Sevruguin, Antoin, 1851-1933",http://id.loc.gov/authorities/names/n99037799
5688,"Chapman, Edward Francis, 1840-1926",,lcnaf,"Chapman, Edward Francis, 1840-1926",http://id.loc.gov/authorities/names/no2017126904
5681,"Schaur, Eda, 1945-",,library of congress name authority file,"Schaur, Eda, 1945-",http://id.loc.gov/authorities/names/n78052428
5284,"White, Stephen, 1938-",,library of congress name authority file,"White, Stephen, 1938-",http://id.loc.gov/authorities/names/n87920010
5285,"Penn, Irving",,library of congress name authority file,"Penn, Irving",http://id.loc.gov/authorities/names/n80086580
5286,"Barnbaum, Bruce, 1943-",,library of congress name authority file,"Barnbaum, Bruce, 1943-",http://id.loc.gov/authorities/names/n88629758
5287,"Hammarskiöld, Hans, 1925-",,library of congress name authority file,"Hammarskiöld, Hans, 1925-",http://id.loc.gov/authorities/names/n80067668
4718,"Park, David",,,"Park, David",http://id.loc.gov/authorities/names/n80092532
4719,"Strombotne, James",,,"Strombotne, James",http://id.loc.gov/authorities/names/n82257518
5384,"Minns, Susan",,lcnaf,"Minns, Susan",http://id.loc.gov/authorities/names/nr97037728
5354,"Ehlers-Kollwitz, Ottilie, 1900-1963",,library of congress name authority file,"Ehlers-Kollwitz, Ottilie, 1900-1963",http://id.loc.gov/authorities/names/no2014111534
5385,"Kollwitz, Peter, 1896-1914",,lcnaf,"Kollwitz, Peter, 1896-1914",http://id.loc.gov/authorities/names/n2015003697
5339,"Bonus, Beate, 1865-1954",,library of congress name authority file,"Bonus, Beate, 1865-1954",http://id.loc.gov/authorities/names/nr97030088
5675,"Graupe, Paul, 1881-1953",,lcnaf,"Graupe, Paul, 1881-1953",http://id.loc.gov/authorities/names/nb2016010445
5349,"Bohnke-Kollwitz, Jutta",,library of congress name authority file,"Bohnke-Kollwitz, Jutta",http://id.loc.gov/authorities/names/n84120075
5361,"Beato, Antonio, -1903?",,lcnaf,"Beato, Antonio, -1903?",http://id.loc.gov/authorities/names/n86005235
5362,"Sébah, Pascal, 1823-1886",,lcnaf,"Sébah, Pascal, 1823-1886",http://id.loc.gov/authorities/names/no2014073237
5364,"Salzmann, Auguste",,lcnaf,"Salzmann, Auguste",http://id.loc.gov/authorities/names/nr98040549
5673,"Lerner, Abe, 1908-2002",,lcnaf,"Lerner, Abe, 1908-2002",http://id.loc.gov/authorities/names/n79105608
5344,"Schocken, Salman, 1877-1959",,library of congress name authority file,"Schocken, Salman, 1877-1959",http://id.loc.gov/authorities/names/n84066972
5352,"Kallir, Otto, 1894-1978",,library of congress name authority file,"Kallir, Otto, 1894-1978",http://id.loc.gov/authorities/names/n80139169
5343,"Goedeckemeyer, Helmut",,library of congress name authority file,"Goedeckemeyer, Helmut",http://id.loc.gov/authorities/names/n80087368
5342,"Birkholz, Hermann",,library of congress name authority file,"Birkholz, Hermann",http://id.loc.gov/authorities/names/no2012071324
5691,"Deyhle, Rolf",,lcnaf,"Deyhle, Rolf",http://id.loc.gov/authorities/names/n95024271
5335,"Kollwitz, Hans, 1892-1971",,library of congress name authority file,"Kollwitz, Hans, 1892-1971",http://id.loc.gov/authorities/names/nr88010347
5711,"Lewis, R. E. ",,lcnaf,"Lewis, R. E. ",http://id.loc.gov/authorities/names/n84238009
5709,"Diogenes, -approximately 323 B.C.",,lcnaf,"Diogenes, -approximately 323 B.C.",http://id.loc.gov/authorities/names/n50060366
5708,"Joseph , (Son of Jacob)",,lcnaf,"Joseph , (Son of Jacob)",http://id.loc.gov/authorities/names/n79097427
5337,"Kollwitz, Käthe, 1867-1945",,library of congress name authority file,"Kollwitz, Käthe, 1867-1945",http://id.loc.gov/authorities/names/n50044456
5677,"Liebknecht, Karl Paul August Friedrich, 1871-1919",,lcnaf,"Liebknecht, Karl Paul August Friedrich, 1871-1919",http://id.loc.gov/authorities/names/n50050137
5333,"Felsing, Otto, 1854-",,library of congress name authority file,"Felsing, Otto, 1854-",http://id.loc.gov/authorities/names/no98122435
5765,"Klinger, Max, 1857-1920",,lcnaf,"Klinger, Max, 1857-1920",http://id.loc.gov/authorities/names/n79084974
5393,"Stinnes, Heinrich, 1867-1932",,lcnaf,"Stinnes, Heinrich, 1867-1932",http://id.loc.gov/authorities/names/no2009119500
1885,"Neumann, J. B. (Jsrael Ber)",,library of congress name authority file,"Neumann, J. B. (Jsrael Ber)",http://id.loc.gov/authorities/names/nr00015608
5770,"Bleichert, Max, 1875-1947",,lcnaf,"Bleichert, Max, 1875-1947",http://id.loc.gov/authorities/names/no2006067005
5769,"Brandes, Georg, 1842-1927",,lcnaf,"Brandes, Georg, 1842-1927",http://id.loc.gov/authorities/names/n79085023
5772,"Hirzel, Georg, 1867-1924",,lcnaf,"Hirzel, Georg, 1867-1924",http://id.loc.gov/authorities/names/nr94022894
5771,"Helferich, H. (Heinrich), 1851-1945",,lcnaf,"Helferich, H. (Heinrich), 1851-1945",http://id.loc.gov/authorities/names/nb2010012438
5900,"Gauldin, Anne",,ingest,"Gauldin, Anne",http://id.loc.gov/authorities/names/no2012148360
5901,"Allyn, Jerri, 1952-",,ingest,"Allyn, Jerri, 1952-",http://id.loc.gov/authorities/names/no95037930
5712,"Simms, Richard A., Dr.",,library of congress name authority file,"Simms, Richard A., Dr.",http://id.loc.gov/authorities/names/no2017130465
5713,"Kollwitz, Käthe, 1867-1945",,library of congress name authority file,"Kollwitz, Käthe, 1867-1945",http://id.loc.gov/authorities/names/n50044456
5719,"Kollwitz, Hans, 1892-1971",,library of congress name authority file,"Kollwitz, Hans, 1892-1971",http://id.loc.gov/authorities/names/nr88010347
3846,"Shunk, Harry",,lcnaf,"Shunk, Harry",http://id.loc.gov/authorities/names/no94037400
66,"Weaver, Janet Croyle",,ingest,"Weaver, Janet Croyle",http://id.loc.gov/authorities/names/n87847543
67,"Goodwin, George M.",,library of congress name authority file,"Goodwin, George M.",http://id.loc.gov/authorities/names/n2004051747
68,"Olsberg, R. Nicholas",,library of congress name authority file,"Olsberg, R. Nicholas",http://id.loc.gov/authorities/names/n83174273
70,"Blackwell, Pamela",,,"Blackwell, Pamela",http://id.loc.gov/authorities/names/n2016068323
71,"Gray, Jack L.",,local,"Gray, Jack L.",http://id.loc.gov/authorities/names/n2012073510
73,"Smith, Alexis",,library of congress name authority file,"Smith, Alexis",http://id.loc.gov/authorities/names/no2008176903
76,"Davis, Lynn",,library of congress name authority file,"Davis, Lynn",http://id.loc.gov/authorities/names/n90625126
79,"Zimberoff, Tom",,library of congress name authority file,"Zimberoff, Tom",http://id.loc.gov/authorities/names/n2001014138
83,"Smith, Howard",,ingest,"Smith, Howard",http://id.loc.gov/authorities/names/n83063004
100,"David, Jules",,library of congress name authority file,"David, Jules",http://id.loc.gov/authorities/names/n2018046167
117,"Rochet, Louis",,library of congress name authority file,"Rochet, Louis",http://id.loc.gov/authorities/names/no2018094172
129,"Albers, Josef",,library of congress name authority file,"Albers, Josef",http://id.loc.gov/authorities/names/n80057250
131,"Bongard, Willi",,library of congress name authority file,"Bongard, Willi",http://id.loc.gov/authorities/names/n89638886
134,"Lorjou, Bernard",,library of congress name authority file,"Lorjou, Bernard",http://id.loc.gov/authorities/names/nr91043126
144,"Auger, Raoul",,library of congress name authority file,"Auger, Raoul",http://id.loc.gov/authorities/names/no2010101085
146,"Bayle, Luc Marie",,library of congress name authority file,"Bayle, Luc Marie",http://id.loc.gov/authorities/names/n79053462
150,Beuville,,,Beuville,http://id.loc.gov/authorities/names/n85176826
152,"Bouygues, L.",,library of congress name authority file,"Bouygues, L.",http://id.loc.gov/authorities/names/n2008046360
153,"Bresson, R.",,library of congress name authority file,"Bresson, R.",http://id.loc.gov/authorities/names/no2008021545
158,"Charaire, E.",,library of congress name authority file,"Charaire, E.",http://id.loc.gov/authorities/names/no2009004936
160,"Clérice, Charles",,library of congress name authority file,"Clérice, Charles",http://id.loc.gov/authorities/names/n97860120
162,"Colin, Paul",,library of congress name authority file,"Colin, Paul",http://id.loc.gov/authorities/names/no2010208679
165,"Aquisti, Danilo",,library of congress name authority file,"Aquisti, Danilo",http://id.loc.gov/authorities/names/n80046576
172,"Dransy, Naja",,library of congress name authority file,"Dransy, Naja",http://id.loc.gov/authorities/names/n99284573
176,"Fort, Jean",,library of congress name authority file,"Fort, Jean",http://id.loc.gov/authorities/names/n2008009438
185,"Lajoux, Edmond",,library of congress name authority file,"Lajoux, Edmond",http://id.loc.gov/authorities/names/no00009998
189,Levin,,,Levin,http://id.loc.gov/authorities/names/n90611704
206,"Régamey, Frédéric",,,"Régamey, Frédéric",http://id.loc.gov/authorities/names/nb2011032018
211,Santos,,,Santos,http://id.loc.gov/authorities/names/no98052754
212,"Saunier, J.",,,"Saunier, J.",http://id.loc.gov/authorities/names/no2019111462
214,"Tournaire, Albert",,library of congress name authority file,"Tournaire, Albert",http://id.loc.gov/authorities/names/n90602383
228,Flandrin,,library of congress name authority file,Flandrin,http://id.loc.gov/authorities/names/n92019303
244,"Asso, Raymond",,library of congress name authority file,"Asso, Raymond",http://id.loc.gov/authorities/names/n2008068529
246,"Borel-Clerc, Charles",,library of congress name authority file,"Borel-Clerc, Charles",http://id.loc.gov/authorities/names/n00114800
249,"Cohn, Irving",,library of congress name authority file,"Cohn, Irving",http://id.loc.gov/authorities/names/nr2003018731
255,"Ferréol, Roger",,,"Ferréol, Roger",http://id.loc.gov/authorities/names/n2010078663
256,"Gay, Byron",,library of congress name authority file,"Gay, Byron",http://id.loc.gov/authorities/names/n78029020
258,"Hilliard, Bob",,library of congress name authority file,"Hilliard, Bob",http://id.loc.gov/authorities/names/nr93016869
260,"Ithier, Hubert",,library of congress name authority file,"Ithier, Hubert",http://id.loc.gov/authorities/names/no2007095078
264,"Koger, Geo.",,library of congress name authority file,"Koger, Geo.",http://id.loc.gov/authorities/names/n2008001285
265,"Larue, Jacques",,library of congress name authority file,"Larue, Jacques",http://id.loc.gov/authorities/names/no2006063688
266,"Lecuona, Margarita",,library of congress name authority file,"Lecuona, Margarita",http://id.loc.gov/authorities/names/no2002114115
267,"Ledru, Jack",,library of congress name authority file,"Ledru, Jack",http://id.loc.gov/authorities/names/n90625888
268,"Lemarchand, Louis",,library of congress name authority file,"Lemarchand, Louis",http://id.loc.gov/authorities/names/no2004103317
270,"Monnot, Marguerite",,library of congress name authority file,"Monnot, Marguerite",http://id.loc.gov/authorities/names/nr95044570
274,"Russell, Bob",,library of congress name authority file,"Russell, Bob",http://id.loc.gov/authorities/names/n85269900
275,Saint-Granier ,,library of congress name authority file,Saint-Granier ,http://id.loc.gov/authorities/names/n2009077582
276,"Sigman, Carl",,library of congress name authority file,"Sigman, Carl",http://id.loc.gov/authorities/names/n82140352
283,"Baird, Joseph Armstrong",,library of congress name authority file,"Baird, Joseph Armstrong",http://id.loc.gov/authorities/names/n79083267
286,"Banham, Reyner",,library of congress name authority file,"Banham, Reyner",http://id.loc.gov/authorities/names/n80005839
287,"Herron, Ron",,library of congress name authority file,"Herron, Ron",http://id.loc.gov/authorities/names/n79023843
290,"Rogers, Richard George",,library of congress name authority file,"Rogers, Richard George",http://id.loc.gov/authorities/names/n78021296
291,"Price, Cedric",,library of congress name authority file,"Price, Cedric",http://id.loc.gov/authorities/names/n85087868
292,"Waterhouse, Alan",,library of congress name authority file,"Waterhouse, Alan",http://id.loc.gov/authorities/names/n90661937
296,"Borchers, Heinz",,library of congress name authority file,"Borchers, Heinz",http://id.loc.gov/authorities/names/n87802881
298,"Elsaesser, Martin",,library of congress name authority file,"Elsaesser, Martin",http://id.loc.gov/authorities/names/no2006090932
304,"Krüger, Helmut",,,"Krüger, Helmut",http://id.loc.gov/authorities/names/no2005083192
307,"Loew, Heinz",,library of congress name authority file,"Loew, Heinz",http://id.loc.gov/authorities/names/n86143285
308,"Meyer, Hannes",,library of congress name authority file,"Meyer, Hannes",http://id.loc.gov/authorities/names/n97877000
309,"Meyer-Bergner, Lena",,library of congress name authority file,"Meyer-Bergner, Lena",http://id.loc.gov/authorities/names/n81014281
310,"Michel, Robert",,library of congress name authority file,"Michel, Robert",http://id.loc.gov/authorities/names/n86147467
311,"Moholy, Lucia",,library of congress name authority file,"Moholy, Lucia",http://id.loc.gov/authorities/names/n85250384
318,"Schmidt, Arthur",,,"Schmidt, Arthur",http://id.loc.gov/authorities/names/n87911819
332,"Dieckmann, Erich",,library of congress name authority file,"Dieckmann, Erich",http://id.loc.gov/authorities/names/nr92000659
335,"Hilberseimer, Ludwig",,library of congress name authority file,"Hilberseimer, Ludwig",http://id.loc.gov/authorities/names/n81095906
344,"Köster, Arthur",,library of congress name authority file,"Köster, Arthur",http://id.loc.gov/authorities/names/no2009085016
345,"Lang, Lothar",,library of congress name authority file,"Lang, Lothar",http://id.loc.gov/authorities/names/n50035872
347,"Marx, Gerda",,library of congress name authority file,"Marx, Gerda",http://id.loc.gov/authorities/names/n82112817
356,"Weber, Vincent",,library of congress name authority file,"Weber, Vincent",http://id.loc.gov/authorities/names/n80077482
358,"Weiss, Ursula",,library of congress name authority file,"Weiss, Ursula",http://id.loc.gov/authorities/names/n2006070480
362,"Ehrhardt, Alfred",,library of congress name authority file,"Ehrhardt, Alfred",http://id.loc.gov/authorities/names/n84070143
364,"Bloch, E. Maurice",,library of congress name authority file,"Bloch, E. Maurice",http://id.loc.gov/authorities/names/n78084873
368,"West, Benjamin",,library of congress name authority file,"West, Benjamin",http://id.loc.gov/authorities/names/nr90007215
373,"Maxwell, George T.",,,"Maxwell, George T.",http://id.loc.gov/authorities/names/no2002023345
375,"Zapf, Hermann",,library of congress name authority file,"Zapf, Hermann",http://id.loc.gov/authorities/names/n50015778
386,"Nyst, Ray",,library of congress name authority file,"Nyst, Ray",http://id.loc.gov/authorities/names/nr95006247
388,"Russolo, Luigi",,library of congress name authority file,"Russolo, Luigi",http://id.loc.gov/authorities/names/n80028501
391,"Sprovieri, Paolo",,library of congress name authority file,"Sprovieri, Paolo",http://id.loc.gov/authorities/names/n85207137
396,"Courthion, Pierre",,library of congress name authority file,"Courthion, Pierre",http://id.loc.gov/authorities/names/n79059638
410,"Abba, Marta",,library of congress name authority file,"Abba, Marta",http://id.loc.gov/authorities/names/nr88007239
414,"Falqui, Enrico",,library of congress name authority file,"Falqui, Enrico",http://id.loc.gov/authorities/names/n81006794
415,"Frank, Nino",,library of congress name authority file,"Frank, Nino",http://id.loc.gov/authorities/names/n83164605
418,"Graf, A.",,library of congress name authority file,"Graf, A.",http://id.loc.gov/authorities/names/no2007100889
428,"Ortese, Anna Maria",,library of congress name authority file,"Ortese, Anna Maria",http://id.loc.gov/authorities/names/n78096147
432,"Quasimodo, Salvatore",,library of congress name authority file,"Quasimodo, Salvatore",http://id.loc.gov/authorities/names/nr2002017712
433,"Rea, Domenico",,library of congress name authority file,"Rea, Domenico",http://id.loc.gov/authorities/names/n79064744
438,"Brehme, Hugo",,library of congress name authority file,"Brehme, Hugo",http://id.loc.gov/authorities/names/nr93015490
446,"Burnet, John",,library of congress name authority file,"Burnet, John",http://id.loc.gov/authorities/names/no91000700
453,"Hassall, John",,library of congress name authority file,"Hassall, John",http://id.loc.gov/authorities/names/nb99040526
455,"Murray, David",,library of congress name authority file,"Murray, David",http://id.loc.gov/authorities/names/n84080948
457,"Pye, John",,library of congress name authority file,"Pye, John",http://id.loc.gov/authorities/names/nr2001011046
459,"Wild, Charles",,,"Wild, Charles",http://id.loc.gov/authorities/names/n96118359
461,"Britton, John",,library of congress name authority file,"Britton, John",http://id.loc.gov/authorities/names/n2004121660
480,"Bodley, G.F. (George Frederick)",,library of congress name authority file,"Bodley, G.F. (George Frederick)",http://id.loc.gov/authorities/names/nr93023446
484,"Jones, Owen",,library of congress name authority file,"Jones, Owen",http://id.loc.gov/authorities/names/n88101230
490,"Wyatt, James",,library of congress name authority file,"Wyatt, James",http://id.loc.gov/authorities/names/n2003082140
498,"Cecconcelli, Pietro",,library of congress name authority file,"Cecconcelli, Pietro",http://id.loc.gov/authorities/names/nr00027202
509,"Thomas, Geraldine",,,"Thomas, Geraldine",http://id.loc.gov/authorities/names/n2001126771
524,"Garnier, Charles",,library of congress name authority file,"Garnier, Charles",http://id.loc.gov/authorities/names/n97061332
535,Mars,,library of congress name authority file,Mars,http://id.loc.gov/authorities/names/n91114371
538,"Pelcoq, Jules",,library of congress name authority file,"Pelcoq, Jules",http://id.loc.gov/authorities/names/nr91006818
556,"Dupréel, J. D. B.",,library of congress name authority file,"Dupréel, J. D. B.",http://id.loc.gov/authorities/names/nr2003035310
558,"Garreau, Louis",,library of congress name authority file,"Garreau, Louis",http://id.loc.gov/authorities/names/nr96014430
571,"Mathieu, Jean",,library of congress name authority file,"Mathieu, Jean",http://id.loc.gov/authorities/names/n2004055776
580,"Perrier, Louis",,,"Perrier, Louis",http://id.loc.gov/authorities/names/n84187817
584,"Pleé, François",,library of congress name authority file,"Pleé, François",http://id.loc.gov/authorities/names/no2007134301
593,"Weerts, Jean-Joseph, 1846-1927",,library of congress name authority file,"Weerts, Jean-Joseph, 1846-1927",http://id.loc.gov/authorities/names/nr91023426
595,"Bouilhet, Henri",,library of congress name authority file,"Bouilhet, Henri",http://id.loc.gov/authorities/names/n82056523
597,"Christofle, Paul",,library of congress name authority file,"Christofle, Paul",http://id.loc.gov/authorities/names/no2010003567
611,"Marx, Roger",,library of congress name authority file,"Marx, Roger",http://id.loc.gov/authorities/names/no00006460
615,"Sandoz, G. Roger (Gustav Roger) ",,library of congress name authority file,"Sandoz, G. Roger (Gustav Roger) ",http://id.loc.gov/authorities/names/n88637810
622,"Hoste, Huib",,library of congress name authority file,"Hoste, Huib",http://id.loc.gov/authorities/names/nr93015470
626,"Tyrwhitt, Jaqueline",,library of congress name authority file,"Tyrwhitt, Jaqueline",http://id.loc.gov/authorities/names/n84177910
628,"Albini, Franco",,library of congress name authority file,"Albini, Franco",http://id.loc.gov/authorities/names/n80081496
629,"Aujame, Roger",,library of congress name authority file,"Aujame, Roger",http://id.loc.gov/authorities/names/nr97036835
630,"Bézard, Norbert",,,"Bézard, Norbert",http://id.loc.gov/authorities/names/no2015092964
631,"Bierbauer, Virgil",,library of congress name authority file,"Bierbauer, Virgil",http://id.loc.gov/authorities/names/no2008034152
632,"Bloc, André",,library of congress name authority file,"Bloc, André",http://id.loc.gov/authorities/names/nb2008019553
634,"Bontridder, Albert",,library of congress name authority file,"Bontridder, Albert",http://id.loc.gov/authorities/names/n50042219
635,"Braem, Renaat",,library of congress name authority file,"Braem, Renaat",http://id.loc.gov/authorities/names/n79018841
639,"Candilis, Georges",,library of congress name authority file,"Candilis, Georges",http://id.loc.gov/authorities/names/n80157187
642,"Collins, James",,library of congress name authority file,"Collins, James",http://id.loc.gov/authorities/names/n2006081784
646,"Ecochard, Michel",,library of congress name authority file,"Ecochard, Michel",http://id.loc.gov/authorities/names/n87140059
652,"Faure, Jean-Pierre",,library of congress name authority file,"Faure, Jean-Pierre",http://id.loc.gov/authorities/names/n83032597
655,"Gardella, Ignazio",,library of congress name authority file,"Gardella, Ignazio",http://id.loc.gov/authorities/names/n82062979
667,"Hoffmann, Hubert",,library of congress name authority file,"Hoffmann, Hubert",http://id.loc.gov/authorities/names/no2009024085
670,"Howell, Jill",,,"Howell, Jill",http://id.loc.gov/authorities/names/n2017006837
671,"Howell, William",,,"Howell, William",http://id.loc.gov/authorities/names/n97872744
673,"Kalivoda, František",,library of congress name authority file,"Kalivoda, František",http://id.loc.gov/authorities/names/no98133033
676,"Lasdun, Denys",,library of congress name authority file,"Lasdun, Denys",http://id.loc.gov/authorities/names/n82249004
682,"Lods, Marcel",,library of congress name authority file,"Lods, Marcel",http://id.loc.gov/authorities/names/n78014658
687,"Moser, Karl",,library of congress name authority file,"Moser, Karl",http://id.loc.gov/authorities/names/no93032652
690,"Mühll, H. R. von der",,library of congress name authority file,"Mühll, H. R. von der",http://id.loc.gov/authorities/names/n86048386
691,"Nicolas, J.",,,"Nicolas, J.",http://id.loc.gov/authorities/names/n86144484
694,Orsem,,,Orsem,http://id.loc.gov/authorities/names/no00055161
697,"Pawek, Karl",,library of congress name authority file,"Pawek, Karl",http://id.loc.gov/authorities/names/n82004804
698,"Peressutti, Enrico",,library of congress name authority file,"Peressutti, Enrico",http://id.loc.gov/authorities/names/no95029478
704,"Rogers, Ernesto N.",,library of congress name authority file,"Rogers, Ernesto N.",http://id.loc.gov/authorities/names/n82069966
705,"Roth, Alfred",,library of congress name authority file,"Roth, Alfred",http://id.loc.gov/authorities/names/n88170206
708,"Schmeller, Alfred",,library of congress name authority file,"Schmeller, Alfred",http://id.loc.gov/authorities/names/n82130435
709,"Schmidt, Hans",,library of congress name authority file,"Schmidt, Hans",http://id.loc.gov/authorities/names/n78084550
711,"Smithson, Alison Margaret",,library of congress name authority file,"Smithson, Alison Margaret",http://id.loc.gov/authorities/names/n50013534
712,"Smithson, Peter",,library of congress name authority file,"Smithson, Peter",http://id.loc.gov/authorities/names/n85012276
719,"Syrkus, Helena",,library of congress name authority file,"Syrkus, Helena",http://id.loc.gov/authorities/names/n85069745
725,"Vos, Herman",,library of congress name authority file,"Vos, Herman",http://id.loc.gov/authorities/names/n80018306
737,"Marini, Marino",,library of congress name authority file,"Marini, Marino",http://id.loc.gov/authorities/names/no2007055309
738,"Miró, Joan",,library of congress name authority file,"Miró, Joan",http://id.loc.gov/authorities/names/n2008068034
740,"Bell, Clive",,library of congress name authority file,"Bell, Clive",http://id.loc.gov/authorities/names/nb2006020031
741,"Buquet, Alain",,library of congress name authority file,"Buquet, Alain",http://id.loc.gov/authorities/names/n92078910
743,"Moore, Henry",,library of congress name authority file,"Moore, Henry",http://id.loc.gov/authorities/names/no00089312
754,"Hamilton, Richard",,library of congress name authority file,"Hamilton, Richard",http://id.loc.gov/authorities/names/no2017038566
763,"Delvaux, Paul",,library of congress name authority file,"Delvaux, Paul",http://id.loc.gov/authorities/names/n50035928
765,"Glanville-Hicks, Peggy",,library of congress name authority file,"Glanville-Hicks, Peggy",http://id.loc.gov/authorities/names/n86133501
766,"Jones, Charles",,library of congress name authority file,"Jones, Charles",http://id.loc.gov/authorities/names/n78032687
767,"Kelkel, Manfred",,library of congress name authority file,"Kelkel, Manfred",http://id.loc.gov/authorities/names/n82106922
768,"Lam, Wifredo",,library of congress name authority file,"Lam, Wifredo",http://id.loc.gov/authorities/names/n79046146
775,"Sage, Kay",,library of congress name authority file,"Sage, Kay",http://id.loc.gov/authorities/names/nr88005219
778,"Waldberg, Patrick",,library of congress name authority file,"Waldberg, Patrick",http://id.loc.gov/authorities/names/n50021390
791,"Dieterle, Jean",,library of congress name authority file,"Dieterle, Jean",http://id.loc.gov/authorities/names/nr92031056
796,"Townley, Charles",,library of congress name authority file,"Townley, Charles",http://id.loc.gov/authorities/names/n81136410
798,"Bromley, William",,library of congress name authority file,"Bromley, William",http://id.loc.gov/authorities/names/n96032032
807,"Howard, Henry",,library of congress name authority file,"Howard, Henry",http://id.loc.gov/authorities/names/n87806449
811,"Scriven, Edward",,library of congress name authority file,"Scriven, Edward",http://id.loc.gov/authorities/names/nr97003671
812,"Skelton, William",,library of congress name authority file,"Skelton, William",http://id.loc.gov/authorities/names/nr93036381
816,"Brooks, James",,library of congress name authority file,"Brooks, James",http://id.loc.gov/authorities/names/n89605336
818,"Calas, Nicolas",,library of congress name authority file,"Calas, Nicolas",http://id.loc.gov/authorities/names/n50033158
820,"Clarac-Sérou, Max",,library of congress name authority file,"Clarac-Sérou, Max",http://id.loc.gov/authorities/names/nr98038325
821,"Craven, John",,library of congress name authority file,"Craven, John",http://id.loc.gov/authorities/names/n80047093
827,"Geist, Sidney",,library of congress name authority file,"Geist, Sidney",http://id.loc.gov/authorities/names/n50018265
830,"Hare, David",,library of congress name authority file,"Hare, David",http://id.loc.gov/authorities/names/no2017078832
832,"Jean, Marcel",,library of congress name authority file,"Jean, Marcel",http://id.loc.gov/authorities/names/nr90014164
834,"Kober, Jacques",,library of congress name authority file,"Kober, Jacques",http://id.loc.gov/authorities/names/nr89013921
838,"Martins, Maria",,library of congress name authority file,"Martins, Maria",http://id.loc.gov/authorities/names/n2006013881
841,"Nadeau, Maurice",,library of congress name authority file,"Nadeau, Maurice",http://id.loc.gov/authorities/names/n50028096
844,"Renne, René",,library of congress name authority file,"Renne, René",http://id.loc.gov/authorities/names/n80024830
847,"Serbanne, Claude",,library of congress name authority file,"Serbanne, Claude",http://id.loc.gov/authorities/names/n80024831
849,"Tapié, Michel",,library of congress name authority file,"Tapié, Michel",http://id.loc.gov/authorities/names/n85279593
850,"Tyler, Parker",,library of congress name authority file,"Tyler, Parker",http://id.loc.gov/authorities/names/n50017040
851,"Wolff, Theodore F.",,library of congress name authority file,"Wolff, Theodore F.",http://id.loc.gov/authorities/names/n87137309
856,Greco,,library of congress name authority file,Greco,http://id.loc.gov/authorities/names/n87824673
858,"Duits, Charles",,library of congress name authority file,"Duits, Charles",http://id.loc.gov/authorities/names/n50030519
859,"Abbott , Jere",,library of congress name authority file,"Abbott , Jere",http://id.loc.gov/authorities/names/n97053770
860,"Ames, Winslow",,library of congress name authority file,"Ames, Winslow",http://id.loc.gov/authorities/names/n81023251
869,"Perkins, F. Mason",,library of congress name authority file,"Perkins, F. Mason",http://id.loc.gov/authorities/names/n88053737
873,"Benson, Robert",,library of congress name authority file,"Benson, Robert",http://id.loc.gov/authorities/names/n88294042
875,"Constable, John",,library of congress name authority file,"Constable, John",http://id.loc.gov/authorities/names/n2001024414
876,"David, Gérard",,library of congress name authority file,"David, Gérard",http://id.loc.gov/authorities/names/no2001013244
